InChIKey,smiles,ic50_nm,pIC50,ID
CJHNARCORXPMOD-CYFREDJKSA-N,C[C@@H](c1ccccc1)n1ncc2cc(Nc3ncnn4ccc(COC[C@@H]5CNCCO5)c34)ccc21,850.0,6.070581074285707,CHEMBL245277
CJHNARCORXPMOD-DVECYGJZSA-N,C[C@H](c1ccccc1)n1ncc2cc(Nc3ncnn4ccc(COC[C@@H]5CNCCO5)c34)ccc21,130.0,6.886056647693163,CHEMBL394495
CJOFPUIXYQYKPH-JXMROGBWSA-N,COc1cc2ncc(C#N)c(Nc3ccc(Cc4nc(-c5ccccc5)cs4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,74.0,7.130768280269024,CHEMBL360979
CMDXLFALYMWXLO-WKRCXCSHSA-N,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1O[C@@H]1C[C@H]2OC[C@H](OC)[C@H]2O1,50.0,7.301029995663981,CHEMBL3986404
CMFVTAHMZDUCJB-GOSISDBHSA-N,C=CC(=O)N1CC[C@@H](N2N=C(Nc3ccc(Oc4ccccc4)cc3)c3c[nH]c4ncnc2c34)C1,219.0,6.6595558851598815,CHEMBL5404368
CMMUJJHJYMYOJR-UHFFFAOYSA-N,OCCOCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,5.1000000000000005,8.292429823902063,CHEMBL1923010
CMTRUERFSJKMJQ-UONOGXRCSA-N,COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@H]1CN2CCOC[C@H]2CO1,50.0,7.301029995663981,CHEMBL3914441
CNAYRPIRUOIQNH-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)N=CN=C2NCC3=CC=C(C=C3)F)OCCCCCCC(=O)NO,295.4,6.529589509024069,45140347
CNRXAYAWNNSNLT-UHFFFAOYSA-N,CC(=O)Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,59.0,7.229147988357855,CHEMBL205765
CPXCUSISXFTYFB-UXBLZVDNSA-N,C1=CSC(=C1)C(=O)/C(=C/C2=CC(=C(C=C2)O)O)/C#N,35000.0,4.455931955649724,5328766
CQAGTSKIHAFZGZ-MDWZMJQESA-N,C1=CC=C(C=C1)C2=CC3=C(C=C2)N(C=C3)CC4=COC(=N4)/C=C/C5=CC=C(C=C5)C(F)(F)F,7590.0,5.11975822410452,168277469
CQJUFAUBDFYNPH-AATRIKPKSA-N,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccc(F)cc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,78.0,7.107905397309519,CHEMBL180516
CQQNFOOXUBFINM-UHFFFAOYSA-N,C1=CC=C(C(=C1)NC(=O)C2=CC=C(C=C2)N(CCCl)CCCl)Br,9950.0,5.002176919254275,46207008
CQTPFJKIPFEALQ-UHFFFAOYSA-N,CCc1c(C(=O)OCCCn2ccnc2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,240.0,6.619788758288394,CHEMBL193368
CQZRHVILVDPGCV-UHFFFAOYSA-N,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,40.0,7.397940008672037,CHEMBL3233767
CRSYKTDYLTZPGM-QFIPXVFZSA-N,N#Cc1cnc2cc(OC[C@@H](O)CO)c(NC(=O)C3CSSC3)cc2c1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,167.0,6.777283528852417,CHEMBL4517633
CSSBEHMUMWBFOC-UHFFFAOYSA-N,CCCCn1c(Cc2cc(OC)ccc2I)nc2c(N)ncnc21,5000.0,5.301029995663981,CHEMBL425578
CVBABGVEYUMHNU-LJQANCHMSA-N,CC#CC(=O)N1CCC[C@H]1n1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)ncnc21,1000.0,6.0,CHEMBL5187554
CVJUVNFCJFFASS-OVCLIPMQSA-N,CC1=CC(=C(C(=C1)C)C(=O)/C(=C/C2=CC(=C(C=C2)O)O)/C#N)C,50000.0,4.301029995663981,5328767
CVNRNJTZYYQYLI-DHDCSXOGSA-N,CC(C)(C)C1=C(C=CC(=C1)/C=C\2/C3=C(C=CC(=C3)Cl)NC2=O)OC,16200.0,4.790484985457369,10783444
CVXCGOOTIVLTGK-UHFFFAOYSA-N,COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(F)cc3)C2)cc1,8040.0,5.094743951251549,CHEMBL1958219
CVXGWPCZIJNFAQ-UHFFFAOYSA-N,C1OC2=C(O1)C=C(C=C2)CNC3=CC4=C(C=C3)N=CN=C4NC5=CC(=CC=C5)Cl,6500.0,5.187086643357144,70688851
CWQLLFSYJQEAJG-UHFFFAOYSA-N,C1=CC=C(C(=C1)COC2=CC=CC(=C2)C(F)(F)F)C3=CC(=CC(=C3)S(=O)(=O)NCCC4=CC(=CC=C4)F)C(F)(F)F,9710.0,5.012780770091995,145955071
CXTBYZCZYIJFDG-ANULTFPQSA-N,COc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1O[C@@H]1C[C@H]2OC[C@H](OC)[C@H]2O1,1000.0,6.0,CHEMBL3946590
CYQGGEIFCSVNDW-UHFFFAOYSA-N,C1=CC=C(C=C1)COC2=C(C=C(C=C2)NC3=NC=NC(=C3C(=O)NC4=CC=CC=C4)N)Cl,776.0,6.110138278741811,25271517
CZGCQVKQPNVWSZ-UHFFFAOYSA-N,COc1ccc(C2CC(c3ccccc3)=NN2C2=NC(=O)CS2)cc1,6210.0,5.20690839982342,CHEMBL1958024
CZGMEOAMQWAJOY-UHFFFAOYSA-N,COC1=CC(=CC(=C1OC)OC)C2=C(C(=O)NC2=O)C3=CNC4=CC=CC=C43,19550.0,4.733877678186708,11530963
DAPDIOHPATXXKN-UHFFFAOYSA-N,CC1=C(C(=NC=N1)NC2=CC(=C(C=C2)OCC3=CC(=CC=C3)F)Cl)C#CCN4CCOCC4,5380.0,5.269217724333611,53326342
DAXNLYJBKOOJIV-WUXMJOGZSA-N,COC1=CC(=CC(=C1O)CSC2=NC3=CC=CC=C3O2)/C=C(\C#N)/C(=O)N,1500.0,5.823908740944319,44345647
DBBVLPYZSAWTHY-UHFFFAOYSA-N,NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5ccncc5)c4)c23)CC1,190.0,6.721246399047171,CHEMBL247916
DBDJGLFOLVMUOF-QILCKVHPSA-N,CC1=C(C(=NC=N1)NC2=CC(=C(C=C2)OCC3=CC(=CC=C3)F)Cl)C#C/C=N/OCCN4CCOCC4,70.0,7.154901959985743,53317175
DBDXRFYGZAEXEW-AATRIKPKSA-N,CCOCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,42.11,7.375614758579735,CHEMBL4473875
DBHPUQBVYOYNRL-UHFFFAOYSA-N,C1=CC=C(C(=C1)NC(=O)C2=CC=C(C=C2)N(CCCl)CCCl)F,15390.0,4.812761380168522,46207012
DCHUHENWAKOFLF-UHFFFAOYSA-N,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCCC1CNC(C)(C)CO1,50.0,7.301029995663981,CHEMBL3962203
DCVODVBLQRXBMG-UHFFFAOYSA-N,CCOC(=O)c1cn2ncnc(Nc3ccc(F)c(Cl)c3)c2c1CC,2800.0,5.552841968657781,CHEMBL196018
DDUXEFVABXYEDJ-IWIPYMOSSA-N,CCN1CCN(CC1)C(=O)/C(=C/C2=C(N=CN=C2NC3=CC(=C(C=C3)OCC4=CC(=CC=C4)F)Cl)C)/F,102.0,6.991399828238082,53322414
DEKAVWSCKVKTIM-RMKNXTFCSA-N,CCOCCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,261.8,6.582030357785262,CHEMBL4447976
DELBGJJGZCXRER-UHFFFAOYSA-N,O=C(Cc1ccc(F)cc1)NS(=O)(=O)c1ccccc1,8410.0,5.075204004202088,CHEMBL1828865
DENWVAYZRYZBAE-UHFFFAOYSA-N,Nc1ccc(-c2cc3c(Nc4ccc(Oc5cccc(C(F)(F)F)c5)c(Cl)c4)ncnc3s2)cc1,1500.0,5.823908740944319,CHEMBL4278886
DEYDYBZFBZRFGA-UHFFFAOYSA-N,CC(C)(C)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21.CS(=O)(=O)O,6.1000000000000005,8.214670164989233,CHEMBL2048910
DFDUYVRHGNUQHL-UHFFFAOYSA-N,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(CCCN2CCOCC2)nn1,54.0,7.267606240177031,CHEMBL4521506
DFGKFQWBYFTPQH-UHFFFAOYSA-N,CCNC(CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,15.5,7.809668301829708,CHEMBL3344211
DFJSJLGUIXFDJP-UHFFFAOYSA-N,CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,8.5,8.070581074285707,CHEMBL2408045
DFNFUUKHJCBGNQ-UHFFFAOYSA-N,O=C1CSC(N2N=C(c3ccc(F)cc3)CC2c2ccc(Cl)cc2)=N1,13160.0,4.880744110722064,CHEMBL1958027
DGORACVWOLFYBN-UHFFFAOYSA-N,C1=CC(=C(C=C1NC2=NC=NC3=C2C=C(C=C3)OCCCCCCC(=O)NO)Cl)F,57.625,7.252844418819667,24945115
DHEZMKZYJNFVFC-UHFFFAOYSA-N,COc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2C(N)=S)cc1,2770.0,5.557520230935552,CHEMBL1173814
DIBGTMXGHUALIU-UHFFFAOYSA-N,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(CC(N)=O)CC1,46.0,7.337242168318426,CHEMBL218677
DKBQZUJQVFVBMF-UHFFFAOYSA-N,CC(C)(C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c21)S(C)(=O)=O.Cc1ccc(S(=O)(=O)O)cc1,11.0,7.958607314841775,CHEMBL2148053
DLACNDICKJWAMH-UHFFFAOYSA-N,CCOC(=O)c1cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2c1C(C)C,210.0,6.6777807052660805,CHEMBL365606
DLPSDPPZXRJQOY-UHFFFAOYSA-N,CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,1.1,8.958607314841775,CHEMBL203644
DLQGOUYSCARQKO-UHFFFAOYSA-N,CCOC(=O)c1cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2c1CC,180.0,6.7447274948966935,CHEMBL196925
DLQXAWIVHRHOQT-UHFFFAOYSA-N,CN1CCN(CC1)C2CCC(CC2)N3C4=NC=NC(=C4C(=N3)C5=CC=C(C=C5)NC6=NC7=C(O6)C(=CC=C7)Cl)N,7.5,8.1249387366083,20817111
DLRIIBCMCAFNRE-YRNVUSSQSA-N,C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCCCC2C)CCO4)c1,290.0,6.537602002101044,CHEMBL3114686
DMSGOCXLZYJECI-UHFFFAOYSA-N,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(Br)cc3)C2)cc1,1070.0,5.97061622231479,CHEMBL1958215
DNJLGPOTNUZJMO-UHFFFAOYSA-N,C1=CC=C(C=C1)COC2=C(C=C(C=C2)NC3=NC=NC(=C3C#N)N)Cl,470.0,6.327902142064282,17747535
DNKTWNWFBPHCAE-UHFFFAOYSA-N,CN1C(=O)C2=C(C1=O)C=C(C=C2)NC(=O)CSC3=NC4=CC5=CC=CC=C5C=C4C(=O)N3C6=CC=C(C=C6)S(=O)(=O)N,1320.0,5.8794260687941495,171344236
DNTJORWEWRMHBN-UHFFFAOYSA-N,COc1cc2c(Nc3ccc(Br)c(Cl)c3C)ncnc2cc1OCC1CN(C)CCO1,50.0,7.301029995663981,CHEMBL3924098
DNZYOZKYEXTOPJ-UHFFFAOYSA-N,C1=CC(=CC(=C1)F)COC2=C(C=C(C=C2)NC3=NC=NC4=C3C=C(C=C4)C5=CC=C(S5)C(=O)NO)Cl,3.5,8.455931955649724,49855953
DPNQFVJNRXPIOB-UHFFFAOYSA-N,O=C(C#CCCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Br)c3)ncnc2cn1,0.7,9.154901959985745,CHEMBL204638
DQJGAHVMXRVGOK-UHFFFAOYSA-N,C#CCCCn1c(Sc2cc(OC)ccc2I)nc2c(N)nc(F)nc21,360.0,6.443697499232712,CHEMBL201684
DQYLUXJFGRYNJA-UHFFFAOYSA-N,CN1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,120.0,6.920818753952375,CHEMBL232082
DQZBJDMUMWNFRX-UHFFFAOYSA-N,COc1ccc(CC(=O)NS(=O)(=O)c2ccc(Cl)cc2)cc1,37930.0,4.42101715729721,CHEMBL1828883
DRFGKHJHUXIKNZ-QORRTFGKSA-N,C=C1[C@H](C)CCC[C@]1(C)CC/C(C)=C/CC1=C(O)C(=O)C=C(N[C@@H](CO)C(=O)O)C1=O,18.0,7.744727494896693,CHEMBL2315403
DRLWGTWSWZETCV-IPPBACCNSA-N,COc1ccc(/N=C/c2c(N)ncnc2Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)cc1,118.0,6.928117992693874,CHEMBL525725
DRTZXIIFBAIOBW-UHFFFAOYSA-N,Fc1cccc(COc2ccc(Nc3ncncc3C#Cc3cccnc3)cc2Cl)c1,140.0,6.853871964321762,CHEMBL438440
DSBPVMDUESDKNK-UHFFFAOYSA-N,CONC(=O)c1cc(Nc2ncnn3cc(-c4nnc(C)o4)c(C(C)C)c23)c(F)cc1F,8000.0,5.096910013008056,CHEMBL365318
DSSWGWQQJUPPOG-UHFFFAOYSA-N,C=CC(=O)Nc1cccc(-c2c[nH]c3ncnc(Nc4ccc5c(ccn5Cc5ccccc5)c4)c23)c1,7.9,8.102372908709558,CHEMBL4758224
DSVDKYADAKKORA-UHFFFAOYSA-N,O=C1Cc2cc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)ccc2N1,28.0,7.552841968657781,CHEMBL2048791
DUIWMVSAYUSNHE-HXUWFJFHSA-N,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(CNCCCCCCC(=O)NO)cc3)cc12)c1ccccc1,100.0,7.0,CHEMBL3901236
DUNQTRHEGUIEHU-LLUDDFSJSA-N,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NS(C)(=O)=O,50.0,7.301029995663981,CHEMBL3943734
DUPJQTWIYRCOHX-UHFFFAOYSA-N,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(CCC(=O)NO)nn1,5.4,8.267606240177031,CHEMBL4793338
DURYAAKIQVDWGP-UHFFFAOYSA-N,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1cccc2ccccc12,6840.0,5.164943898279883,CHEMBL2325108
DUTQQQQGZMCEIA-DHZHZOJOSA-N,C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN(CC)CC)CCO4)c1,250.0,6.6020599913279625,CHEMBL3114687
DUYJMQONPNNFPI-UHFFFAOYSA-N,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,4.8,8.318758762624412,CHEMBL3353410
DVEHRUCQBHJWFA-MZBDJJRSSA-N,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OC1C[C@@H]2CN(C)C[C@@H]2C1,50.0,7.301029995663981,CHEMBL3920036
DVSGFQOBLRVWCK-NTEUORMPSA-N,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=CC=C3)OCC4=CC=CC=C4)C#N)NC(=O)/C=C/CN(C)C,13200.0,4.87942606879415,11341400
DVUATEKKQZRNJW-RMKNXTFCSA-N,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCSCC1,29.0,7.537602002101044,CHEMBL175557
DWLVUAOJOFAURW-UHFFFAOYSA-N,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(O2)C3=CC4=C(C=C3)N=CN=C4NC5=CC(=C(C=C5)OCC6=CC(=CC=C6)F)Cl,5.7,8.244125144327509,49855759
DXDYGIQDPILWPD-UHFFFAOYSA-N,CCCCn1c(Cc2cc(OC)ccc2Cl)nc2c(N)ncnc21,20000.0,4.698970004336019,CHEMBL199865
DXHVWHPBMGIYNQ-UHFFFAOYSA-N,COc1cc(ON2CCC(C)CC2)c2c(Nc3ccc(OCc4ccccn4)c(Cl)c3)ncnc2c1,5.0,8.301029995663981,CHEMBL444619
DXPKZKIRPDLRJZ-RMKNXTFCSA-N,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc(C#N)c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,161.0,6.79317412396815,CHEMBL179527
DXXKYWAAEKIENQ-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)NC(=O)Cc2cccc(Br)c2)cc1,27890.0,4.55455148573395,CHEMBL1829272
DYNSRIYCGYNKBV-UHFFFAOYSA-N,CN(C(=O)c1ccc(N(CCCl)CCCl)cc1)c1ccccc1,22750.0,4.643018599006869,CHEMBL589120
DYYZXRCFCVDSKD-UHFFFAOYSA-N,CN(C)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1,16.0,7.795880017344075,CHEMBL30432
DZKKEFRZQWTYHR-UHFFFAOYSA-N,C=CC(=O)Nc1cc(-c2c[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)ccc1OCCCO,9.3,8.031517051446064,CHEMBL4760739
FAEABHLBQFONPS-ZRDIBKRKSA-N,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/c1cn(C)cn1,227.0,6.6439741428068775,CHEMBL368234
FAFIJKWOYIPTEN-UHFFFAOYSA-N,CCc1c(C(=O)N(C)C)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,500.0,6.301029995663981,CHEMBL372293
FAGAHRRIHCAACY-UHFFFAOYSA-N,COc1cc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2cc1NC(=O)CC1CCSS1,93.0,7.031517051446065,CHEMBL4519470
FBKDSVZIPCLRHF-UHFFFAOYSA-N,COc1cc2c(Nc3cc(F)c(Br)c(F)c3)ncnc2cc1OCC1CN(C)CCO1,50.0,7.301029995663981,CHEMBL3955083
FCDDMXMTHQYQBS-MNPDLOSFSA-N,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2N1CCN(C)CC1,1000.0,6.0,CHEMBL3972940
FCVXPCQHDKWFDB-UHFFFAOYSA-N,N#Cc1cnc2ccc(NC(=O)CC3CCSS3)cc2c1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,730.0,6.136677139879544,CHEMBL4446124
FDFVLFGLUAPMGB-RIYZIHGNSA-N,CC1=C(C(=CC=C1)C)NC(=O)/C(=C/C2=CC(=C(C=C2)O)O)/C#N,34000.0,4.468521082957745,5328781
FDLNUHGKXIYPDA-DHZHZOJOSA-N,CCOc1cc2ncc(C#N)c(Nc3ccc(NCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,103.0,6.987162775294828,CHEMBL179577
FENVNZPHZADPEA-UHFFFAOYSA-N,CS(=O)(=O)N1CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)o2)CC1.Cc1ccc(S(=O)(=O)O)cc1,19.8,7.703334809738469,CHEMBL3436358
FEOPLVISXFSHGK-UHFFFAOYSA-N,COCCOC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCCCCC(=O)NO,62.0,7.309894379144197,24945204
FEPYBAFFXFFSLC-UHFFFAOYSA-N,Cn1cc(-c2ccc3ncnc(Nc4ccc5ncccc5c4)c3c2)cn1,874.0,6.058488567365597,CHEMBL3828079
FFMBLUIQUJAMEE-UHFFFAOYSA-N,C=CC(=O)Nc1cc(-c2c[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)ccc1OCCN(C)C,15.0,7.823908740944319,CHEMBL4757145
FFUCSRRMOMZORD-KPKJPENVSA-N,Fc1ccccc1-c1ccc2c(ccn2Cc2coc(/C=C/c3ccc(C(F)(F)F)cc3)n2)c1,12140.0,4.915781313260761,CHEMBL5192580
FGGNCTXMNLDXQX-LJQANCHMSA-N,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(OCCCCCCC(=O)NO)cc3)cc12)c1ccccc1,100.0,7.0,CHEMBL3951620
FGUVIEZMWVLUBS-UHFFFAOYSA-N,COc1ccc(I)c(Sc2nc3c(N)ncnc3n2CCNCC(C)(C)C)c1,90.0,7.045757490560675,CHEMBL381115
FHOMWNVSSMYQJF-SNAWJCMRSA-N,Cc1cc(Nc2ncnc3ccc(NC(=O)/C=C/CN(C)C)cc23)ccc1Oc1cc2nncn2cn1,2.85,8.54515513999149,CHEMBL5175873
FHOQUVWQBVOKEJ-JXMROGBWSA-N,FC(F)(F)c1ccc(/C=C/c2nc(CNc3ccccc3Br)co2)cc1,1070.0,5.97061622231479,CHEMBL5187503
FHXTXHDRGUEYSH-UHFFFAOYSA-N,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COC6CCNCC6)c45)ccc32)c1,70.0,7.154901959985743,CHEMBL245869
FIENMRUUADTWJC-NSKAYECMSA-N,CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,12.0,7.920818753952375,CHEMBL255871
FJDMHKWYJAGTLG-UHFFFAOYSA-N,C=CC(=O)Nc1cccc(-c2c(-c3ccc(N4CCN(C)CC4)cc3)[nH]c3ncnc(Nc4ccc(O)cc4)c23)c1,3.9,8.4089353929735,CHEMBL4757592
FJJRVJOTLKWVLC-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=CN2)C(=O)CN3C=NC4=C(N=CN=C43)N,95000.0,4.022276394711152,42603880
FKDQCZXKHAHMAN-UHFFFAOYSA-N,Brc1ccc(C2=NN(c3nc(-c4ccc(Br)cc4)cs3)C(c3ccc4c(c3)OCO4)C2)cc1,180.0,6.7447274948966935,CHEMBL2311747
FKFOSUXFCGMEJY-UHFFFAOYSA-N,COc1cc2c(Nc3ccc(Br)c(F)c3F)ncnc2cc1OCC1CN(C)CCO1,50.0,7.301029995663981,CHEMBL3941947
FKRZYXOYAFPVNK-UHFFFAOYSA-N,O=C(NO)c1ccc(-c2cc3c(NCc4ccccc4)ncnc3[nH]2)cc1,100.0,7.0,CHEMBL3981584
FKTDPTZOFGBLDH-UHFFFAOYSA-N,CCOC(=O)c1cn2ncnc(NCc3ccccc3)c2c1CC,7200.0,5.142667503568731,CHEMBL371863
FKXXCQSSSCJHOZ-UHFFFAOYSA-N,O=C(C#CCCN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,2.1,8.67778070526608,CHEMBL205059
FLFHZVYTVPANLR-UHFFFAOYSA-N,OCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,12.0,7.920818753952375,CHEMBL1923007
FLOZHBPYVLGNOP-UHFFFAOYSA-N,CCOC(=O)CNc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,219.0,6.6595558851598815,CHEMBL1928949
FMKJJNOFXVDHKH-UHFFFAOYSA-N,CS(=O)(=O)CCNCCCCOC1=CC2=C(C=C1)N=CN=C2NC3=CC4=C(C=C3)N(N=C4)CC5=CC(=CC=C5)F,19.0,7.721246399047171,5329493
FMSVVUDMNOXYTG-UHFFFAOYSA-N,C1=CC(=CC(=C1)F)COC2=C(C=C(C=C2)NC3=NC=NC4=C3SC(=C4)C5=CC=CS5)Cl,113.0,6.94692155651658,44571433
FNYHTKUCTLSINN-GOSISDBHSA-N,Fc1cccc(COc2ccc(Nc3ncnc4cc(C#C[C@H]5CCCN5)sc34)cc2Cl)c1,13.0,7.886056647693163,CHEMBL496174
FODAAEGGNDJNFL-UHFFFAOYSA-N,C=CC(=O)NC1=C(C=C2C(=C1)C(=C(C=N2)C#N)NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,1692.0,5.771599641296995,10006530
FOGXCBUSKWTDKV-NTUHNPAUSA-N,COC1=CC(=CC(=C1O)CSC2=CC=CC=C2)/C=C(\C#N)/C(=O)N,130.0,6.886056647693163,6447926
FOWBUFQXVVPKOE-AREMUKBSSA-N,CCC(=O)ON[C@H](CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,152.0,6.818156412055227,CHEMBL3344217
FPJGDXKFEYENFB-UHFFFAOYSA-N,C=CC(=O)Nc1cc(-c2c[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)ccc1OC(C)COC,14.0,7.853871964321762,CHEMBL4751089
FPMBLCHVDGURBC-UHFFFAOYSA-N,CCCCn1c(Sc2cc(OC)ccc2OC)nc2c(N)ncnc21,3500.0,5.455931955649724,CHEMBL382125
FQGVUAQWOXXERW-UHFFFAOYSA-N,CCN(CC)CC#CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,46.0,7.337242168318426,CHEMBL373207
FQYOEBSXPQCDHZ-UHFFFAOYSA-N,O=C(Cc1cccc(Br)c1)NS(=O)(=O)c1ccc(Cl)cc1,23460.0,4.62967199222049,CHEMBL1829274
FRHVWTKQTWRREX-RMKNXTFCSA-N,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCC(O)CC1,169.0,6.772113295386326,CHEMBL362611
FRQFIGQZHAECJO-FNORWQNLSA-N,COc1cc2ncc(C#N)c(Nc3ccc(NCc4cccnc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,3900.0,5.4089353929735005,CHEMBL179633
FRQKQKQVTXMERM-GOSISDBHSA-N,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(NCc4ccc(C(=O)NO)cc4)cc3)cc12)c1ccccc1,100.0,7.0,CHEMBL3932057
FSGPEDYXNUKDAG-CMDGGOBGSA-N,CN(C)/C=C/C(=O)NC1=CC2=C(C=C1)N=CN=C2NC3=CC(=CC=C3)Br,25710.0,4.58989792335714,5328986
FSHWIHXFSFIOAL-FQEVSTJZSA-N,C1C[C@H](N(C1)C(=O)CO)COC2=CC=CC3=C2C(=NC=N3)NC4=CC(=C(C=C4)OCC5=CC=CC=N5)Cl,2.0,8.698970004336019,11569903
FSIMWMZEBKRAMX-UHFFFAOYSA-N,CS(=O)(=O)Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,45.0,7.346787486224656,CHEMBL208358
